session,ts_ms,gross_bps
20260818-190823,1787080253457,-1.344851652816752
20260818-190823,1787080253457,-1.344851652816752
20260818-190823,1787080253458,-1.344851652816752
20260818-190823,1787080253458,-1.344851652816752
20260818-190823,1787080253458,-1.344851652816752
20260818-190823,1787080253458,-1.344851652816752
20260818-190823,1787080253458,1.344851652816752
20260818-190823,1787080253458,1.344851652816752
20260818-190823,1787080253458,-1.344851652816752
20260818-190823,1787080253468,1.344851652816752
20260818-190823,1787080253478,1.344851652816752
20260818-190823,1787080253478,1.344851652816752
20260818-190823,1787080253490,-1.344851652816752
20260818-190823,1787080253490,1.344851652816752
20260818-190823,1787080253501,1.344851652816752
20260818-190823,1787080253510,1.344851652816752
20260818-190823,1787080253510,-1.344851652816752
20260818-190823,1787080253510,1.344851652816752
20260818-190823,1787080253510,1.344851652816752
20260818-190823,1787080253510,1.344851652816752
20260818-190823,1787080253548,-1.344851652816752
20260818-190823,1787080253549,-1.344851652816752
20260818-190823,1787080253549,1.344851652816752
20260818-190823,1787080253549,1.344851652816752
20260818-190823,1787080253549,-1.344851652816752
20260818-190823,1787080253552,1.344851652816752
20260818-190823,1787080253578,-1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253578,-1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253578,-1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253578,1.344851652816752
20260818-190823,1787080253614,1.344851652816752
20260818-190823,1787080253614,-1.344851652816752
20260818-190823,1787080253614,1.344851652816752
20260818-190823,1787080253614,-1.344851652816752
20260818-190823,1787080253549,-0.7110259253972773
20260818-190823,1787080253615,0.7110259253972773
20260818-190823,1787080253652,-0.7110259253972773
20260818-190823,1787080253652,0.7110259253972773
20260818-190823,1787080253655,-0.7110259253972773
20260818-190823,1787080253655,-0.7110259253972773
20260818-190823,1787080253705,0.7110259253972773
20260818-190823,1787080253705,0.7110259253972773
20260818-190823,1787080253705,-0.7110259253972773
20260818-190823,1787080253705,0.7110259253972773
20260818-190823,1787080253705,0.7110259253972773
20260818-190823,1787080253705,0.7110259253972773
20260818-190823,1787080253705,-0.7110259253972773
20260818-190823,1787080253651,0.2782154949033101
20260818-190823,1787080253705,0.2782154949033101
20260818-190823,1787080253753,0.0
20260818-190823,1787080253855,-0.0
20260818-190823,1787080253957,0.0
20260818-190823,1787080254059,0.0
20260818-190823,1787080254161,0.0
20260818-190823,1787080254263,-0.0
20260818-190823,1787080254365,0.0
20260818-190823,1787080254467,0.0
20260818-190823,1787080254569,-0.0
20260818-190823,1787080254671,-0.0
20260818-190823,1787080254773,0.0
20260818-190823,1787080254875,-0.0
20260818-190823,1787080254794,0.0
20260818-190823,1787080254977,0.0
20260818-190823,1787080255079,0.0
20260818-190823,1787080255021,-0.0
20260818-190823,1787080255181,-0.0
20260818-190823,1787080255283,0.0
20260818-190823,1787080255227,-0.0
20260818-190823,1787080255385,0.0
20260818-190823,1787080255487,-0.0
20260818-190823,1787080255589,-0.0
20260818-190823,1787080255691,-0.0
20260818-190823,1787080255616,0.0
20260818-190823,1787080255793,0.0
20260818-190823,1787080255895,-0.0
20260818-190823,1787080255997,-0.0
20260818-190823,1787080256099,-0.0
20260818-190823,1787080256037,0.0
20260818-190823,1787080256201,-0.0
20260818-190823,1787080256303,0.0
20260818-190823,1787080256405,0.0
20260818-190823,1787080256253,0.0
20260818-190823,1787080256507,-0.0
20260818-190823,1787080256609,0.0
20260818-190823,1787080256711,-0.0
20260818-190823,1787080256813,-0.0
20260818-190823,1787080256915,0.0
20260818-190823,1787080257017,0.0
20260818-190823,1787080257119,-0.0
20260818-190823,1787080257022,-0.0
20260818-190823,1787080257221,0.0
20260818-190823,1787080257323,-0.0
20260818-190823,1787080257425,0.0
20260818-190823,1787080257527,0.0
20260818-190823,1787080257453,-0.0
20260818-190823,1787080257629,-0.0
20260818-190823,1787080257731,-0.0
20260818-190823,1787080257833,0.0
20260818-190823,1787080257935,0.0
20260818-190823,1787080258037,-0.0
20260818-190823,1787080257980,0.0
20260818-190823,1787080258139,0.0
20260818-190823,1787080258241,-0.0
20260818-190823,1787080258343,0.0
20260818-190823,1787080258445,-0.0
20260818-190823,1787080258360,-0.0
20260818-190823,1787080258547,-0.0
20260818-190823,1787080258649,-0.0
20260818-190823,1787080258751,-0.0
20260818-190823,1787080258645,-0.0
20260818-190823,1787080258853,0.0
20260818-190823,1787080258955,0.0
20260818-190823,1787080259057,0.0
20260818-190823,1787080259159,-0.0
20260818-190823,1787080259022,-0.0
20260818-190823,1787080259261,-0.0
20260818-190823,1787080259363,0.0
20260818-190823,1787080259465,0.0
20260818-190823,1787080259567,-0.0
20260818-190823,1787080259669,-0.0
20260818-190823,1787080259771,0.0
20260818-190823,1787080259873,-0.0
20260818-190823,1787080259975,-0.0
20260818-190823,1787080260077,0.0
20260818-190823,1787080260179,0.0
20260818-190823,1787080260281,-0.0
20260818-190823,1787080260383,-0.0
20260818-190823,1787080260485,0.0
20260818-190823,1787080260587,-0.0
20260818-190823,1787080260689,-0.0
20260818-190823,1787080260538,-0.0
20260818-190823,1787080260791,-0.0
20260818-190823,1787080260893,-0.0
20260818-190823,1787080260995,0.0
20260818-190823,1787080261097,-0.0
20260818-190823,1787080261023,-0.0
20260818-190823,1787080261199,0.0
20260818-190823,1787080261301,0.0
20260818-190823,1787080261403,0.0
20260818-190823,1787080261505,0.0
20260818-190823,1787080261607,-0.0
20260818-190823,1787080261709,0.0
20260818-190823,1787080261811,-0.0
20260818-190823,1787080261913,0.0
20260818-190823,1787080262015,-0.0
20260818-190823,1787080262117,0.0
20260818-190823,1787080262219,0.0
20260818-190823,1787080262321,-0.0
20260818-190823,1787080262423,0.0
20260818-190823,1787080262312,0.0
20260818-190823,1787080262525,0.0
20260818-190823,1787080262627,-0.0
20260818-190823,1787080262729,0.0
20260818-190823,1787080262574,-0.0
20260818-190823,1787080262831,-0.0
20260818-190823,1787080262933,-0.0
20260818-190823,1787080262882,-0.0
20260818-190823,1787080263035,0.0
20260818-190823,1787080263137,-0.0
20260818-190823,1787080263023,0.0
20260818-190823,1787080263239,-0.0
20260818-190823,1787080263341,-0.0
20260818-190823,1787080263443,-0.0
20260818-190823,1787080263470,-0.0
20260818-190823,1787080263545,-0.0
20260818-190823,1787080263647,-0.0
20260818-190823,1787080263496,0.0
20260818-190823,1787080263749,-0.0
20260818-190823,1787080263851,-0.0
20260818-190823,1787080263857,-0.0
20260818-190823,1787080263953,0.0
20260818-190823,1787080264055,0.0
20260818-190823,1787080263950,-0.0
20260818-190823,1787080264157,-0.0
20260818-190823,1787080264259,-0.0
20260818-190823,1787080264361,0.0
20260818-190823,1787080264463,-0.0
20260818-190823,1787080264381,-0.0
20260818-190823,1787080264565,-0.0
20260818-190823,1787080264667,-0.0
20260818-190823,1787080264769,-0.0
20260818-190823,1787080264871,0.0
20260818-190823,1787080264736,-0.0
20260818-190823,1787080264973,0.0
20260818-190823,1787080265075,-0.0
20260818-190823,1787080265177,-0.0
20260818-190823,1787080265023,0.0
20260818-190823,1787080265279,-0.0
20260818-190823,1787080265381,0.0
20260818-190823,1787080265227,0.0
20260818-190823,1787080265483,-0.0
20260818-190823,1787080265585,0.0
20260818-190823,1787080265687,-0.0
20260818-190823,1787080265789,0.0
20260818-190823,1787080265891,-0.0
20260818-190823,1787080265993,0.0
20260818-190823,1787080266095,-0.0
20260818-190823,1787080266197,0.0
20260818-190823,1787080266299,0.0
20260818-190823,1787080266401,0.0
20260818-190823,1787080266503,0.0
20260818-190823,1787080266605,0.0
20260818-190823,1787080266707,0.0
20260818-190823,1787080266592,-0.0
20260818-190823,1787080266809,-0.0
20260818-190823,1787080266911,-0.0
20260818-190823,1787080267013,-0.0
20260818-190823,1787080266907,-0.0
20260818-190823,1787080267115,0.0
20260818-190823,1787080267023,-0.0
20260818-190823,1787080267217,0.0
20260818-190823,1787080267319,-0.0
20260818-190823,1787080267421,-0.0
20260818-190823,1787080267523,0.0
20260818-190823,1787080267625,0.0
20260818-190823,1787080267727,0.0
20260818-190823,1787080267829,0.0
20260818-190823,1787080267931,-0.0
20260818-190823,1787080268033,0.0
20260818-190823,1787080268135,-0.0
20260818-190823,1787080268237,-0.0
20260818-190823,1787080268339,-0.0
20260818-190823,1787080268441,-0.0
20260818-190823,1787080268543,-0.0
20260818-190823,1787080268645,0.0
20260818-190823,1787080268585,0.0
20260818-190823,1787080268747,-0.0
20260818-190823,1787080268849,-0.0
20260818-190823,1787080268951,-0.0
20260818-190823,1787080268865,-0.0
20260818-190823,1787080269053,0.0
20260818-190823,1787080269155,-0.0
20260818-190823,1787080269023,0.0
20260818-190823,1787080269257,-0.0
20260818-190823,1787080269359,0.0
20260818-190823,1787080269253,-0.0
20260818-190823,1787080269461,0.0
20260818-190823,1787080269563,-0.0
20260818-190823,1787080269665,0.0
20260818-190823,1787080269767,-0.0
20260818-190823,1787080269869,-0.0
20260818-190823,1787080269717,0.0
20260818-190823,1787080269971,0.0
20260818-190823,1787080270073,0.0
20260818-190823,1787080270175,0.0
20260818-190823,1787080270054,0.0
20260818-190823,1787080270277,-0.0
20260818-190823,1787080270379,-0.0
20260818-190823,1787080270481,-0.0
20260818-190823,1787080270334,0.0
20260818-190823,1787080270583,-0.0
20260818-190823,1787080270685,-0.0
20260818-190823,1787080270787,0.0
20260818-190823,1787080270889,0.0
20260818-190823,1787080270991,-0.0
20260818-190823,1787080271093,-0.0
20260818-190823,1787080271024,-0.0
20260818-190823,1787080271195,-0.0
20260818-190823,1787080271297,-0.0
20260818-190823,1787080271399,0.0
20260818-190823,1787080271285,0.0
20260818-190823,1787080271501,0.0
20260818-190823,1787080271603,-0.0
20260818-190823,1787080271705,0.0
20260818-190823,1787080271807,-0.0
20260818-190823,1787080271909,-0.0
20260818-190823,1787080272011,0.0
20260818-190823,1787080272113,-0.0
20260818-190823,1787080272215,-0.0
20260818-190823,1787080272317,0.0
20260818-190823,1787080272419,-0.0
20260818-190823,1787080272521,0.0
20260818-190823,1787080272623,-0.0
20260818-190823,1787080272570,0.0
20260818-190823,1787080272725,-0.0
20260818-190823,1787080272827,-0.0
20260818-190823,1787080272929,0.0
20260818-190823,1787080273031,-0.0
20260818-190823,1787080273133,-0.0
20260818-190823,1787080273024,-0.0
20260818-190823,1787080273235,-0.0
20260818-190823,1787080273337,-0.0
20260818-190823,1787080273439,-0.0
20260818-190823,1787080273541,0.0
20260818-190823,1787080273643,-0.0
20260818-190823,1787080273745,-0.0
20260818-190823,1787080273847,-0.0
20260818-190823,1787080273949,-0.0
20260818-190823,1787080274051,0.0
20260818-190823,1787080274153,-0.0
20260818-190823,1787080274255,0.0
20260818-190823,1787080274128,-0.0
20260818-190823,1787080274357,0.0
20260818-190823,1787080274459,0.0
20260818-190823,1787080274343,0.0
20260818-190823,1787080274561,0.0
20260818-190823,1787080274663,0.0
20260818-190823,1787080274553,-0.0
20260818-190823,1787080274765,-0.0
20260818-190823,1787080274867,0.0
20260818-190823,1787080274969,-0.0
20260818-190823,1787080275071,-0.0
20260818-190823,1787080275173,0.0
20260818-190823,1787080275025,-0.0
20260818-190823,1787080275275,0.0
20260818-190823,1787080275173,0.0
20260818-190823,1787080275377,0.0
20260818-190823,1787080275479,0.0
20260818-190823,1787080275416,-0.0
20260818-190823,1787080275581,-0.0
20260818-190823,1787080275683,-0.0
20260818-190823,1787080275785,-0.0
20260818-190823,1787080275887,0.0
20260818-190823,1787080275989,0.0
20260818-190823,1787080276091,-0.0
20260818-190823,1787080276193,-0.0
20260818-190823,1787080276295,0.0
20260818-190823,1787080276397,-0.0
20260818-190823,1787080276499,-0.0
20260818-190823,1787080276601,-0.0
20260818-190823,1787080276703,0.0
20260818-190823,1787080276805,0.0
20260818-190823,1787080276697,0.0
20260818-190823,1787080276907,0.0
20260818-190823,1787080277009,-0.0
20260818-190823,1787080276927,-0.0
20260818-190823,1787080277111,0.0
20260818-190823,1787080277213,-0.0
20260818-190823,1787080277090,0.0
20260818-190823,1787080277315,0.0
20260818-190823,1787080277417,0.0
20260818-190823,1787080277519,0.0
20260818-190823,1787080277621,0.0
20260818-190823,1787080277723,0.0
20260818-190823,1787080277619,-0.0
20260818-190823,1787080277825,-0.0
20260818-190823,1787080277927,-0.0
20260818-190823,1787080278029,0.0
20260818-190823,1787080278131,-0.0
20260818-190823,1787080278233,0.0
20260818-190823,1787080278335,-0.0
20260818-190823,1787080278437,0.0
20260818-190823,1787080278539,-0.0
20260818-190823,1787080278641,0.0
20260818-190823,1787080278743,0.0
20260818-190823,1787080278845,-0.0
20260818-190823,1787080278780,-0.0
20260818-190823,1787080278947,0.0
20260818-190823,1787080279049,-0.0
20260818-190823,1787080279151,-0.0
20260818-190823,1787080279253,0.0
20260818-190823,1787080279355,0.0
20260818-190823,1787080279457,0.0
20260818-190823,1787080279559,-0.0
20260818-190823,1787080279661,-0.0
20260818-190823,1787080279763,0.0
20260818-190823,1787080279636,0.0
20260818-190823,1787080279865,0.0
20260818-190823,1787080279967,-0.0
20260818-190823,1787080280069,-0.0
20260818-190823,1787080280171,-0.0
20260818-190823,1787080280273,-0.0
20260818-190823,1787080280375,-0.0
20260818-190823,1787080280238,-0.0
20260818-190823,1787080280477,0.0
20260818-190823,1787080280579,-0.0
20260818-190823,1787080280681,0.0
20260818-190823,1787080280718,0.0
20260818-190823,1787080280783,0.0
20260818-190823,1787080280885,-0.0
20260818-190823,1787080280744,0.0
20260818-190823,1787080280987,0.0
20260818-190823,1787080281089,0.0
20260818-190823,1787080281191,0.0
20260818-190823,1787080281048,0.0
20260818-190823,1787080281293,0.0
20260818-190823,1787080281395,-0.0
20260818-190823,1787080281497,0.0
20260818-190823,1787080281599,-0.0
20260818-190823,1787080281701,0.0
20260818-190823,1787080281803,-0.0
20260818-190823,1787080281905,-0.0
20260818-190823,1787080281822,0.0
20260818-190823,1787080282007,0.0
20260818-190823,1787080282109,-0.0
20260818-190823,1787080282211,-0.0
20260818-190823,1787080282113,0.0
20260818-190823,1787080282313,-0.0
20260818-190823,1787080282415,0.0
20260818-190823,1787080282517,-0.0
20260818-190823,1787080282619,0.0
20260818-190823,1787080282721,0.0
20260818-190823,1787080282664,-0.0
20260818-190823,1787080282823,-0.0
20260818-190823,1787080282767,-0.0
20260818-190823,1787080282925,0.0
20260818-190823,1787080283027,0.0
20260818-190823,1787080283129,0.0
20260818-190823,1787080283231,-0.0
20260818-190823,1787080283333,-0.0
20260818-190823,1787080283435,-0.0
20260818-190823,1787080283343,-0.0
20260818-190823,1787080283537,0.0
20260818-190823,1787080283639,0.0
20260818-191124,1787080291595,-0.0
20260818-191124,1787080291550,-0.0
20260818-191124,1787080291697,0.0
20260818-191124,1787080291799,-0.0
20260818-191124,1787080291901,-0.0
20260818-191124,1787080292003,-0.0
20260818-191124,1787080292105,-0.0
20260818-191124,1787080292207,-0.0
20260818-191124,1787080292309,-0.0
20260818-191124,1787080292411,0.0
20260818-191124,1787080292513,0.0
20260818-191124,1787080292615,0.0
20260818-191124,1787080292717,-0.0
20260818-191124,1787080292588,0.0
20260818-191124,1787080292819,-0.0
20260818-191124,1787080292921,-0.0
20260818-191124,1787080293023,0.0
20260818-191124,1787080293125,-0.0
20260818-191124,1787080293227,-0.0
20260818-191124,1787080293329,0.0
20260818-191124,1787080293431,0.0
20260818-191124,1787080293533,-0.0
20260818-191124,1787080293635,0.0
20260818-191124,1787080293483,0.0
20260818-191124,1787080293737,-0.0
20260818-191124,1787080293839,-0.0
20260818-191124,1787080293941,-0.0
20260818-191124,1787080294043,-0.0
20260818-191124,1787080294145,-0.0
20260818-191124,1787080294247,0.0
20260818-191124,1787080294123,0.0
20260818-191124,1787080294349,0.0
20260818-191124,1787080294451,-0.0
20260818-191124,1787080294553,0.0
20260818-191124,1787080294655,0.0
20260818-191124,1787080294757,0.0
20260818-191124,1787080294859,-0.0
20260818-191124,1787080294961,0.0
20260818-191124,1787080295063,-0.0
20260818-191124,1787080295165,-0.0
20260818-191124,1787080295267,-0.0
20260818-191124,1787080295369,0.0
20260818-191124,1787080295471,0.0
20260818-191124,1787080295384,-0.0
20260818-191124,1787080295573,-0.0
20260818-191124,1787080295675,-0.0
20260818-191124,1787080295777,-0.0
20260818-191124,1787080295879,-0.0
20260818-191124,1787080295981,-0.0
20260818-191124,1787080296083,0.0
20260818-191124,1787080296185,-0.0
20260818-191124,1787080296287,-0.0
20260818-191124,1787080296389,-0.0
20260818-191124,1787080296491,0.0
20260818-191124,1787080296593,0.0
20260818-191124,1787080296695,0.0
20260818-191124,1787080296797,-0.0
20260818-191124,1787080296899,0.0
20260818-191124,1787080297001,-0.0
20260818-191124,1787080297103,0.0
20260818-191124,1787080297205,0.0
20260818-191124,1787080297307,0.0
20260818-191124,1787080297409,0.0
20260818-191124,1787080297511,0.0
20260818-191124,1787080297613,-0.0
20260818-191124,1787080297715,0.0
20260818-191124,1787080297817,-0.0
20260818-191124,1787080297919,0.0
20260818-191124,1787080297854,-0.0
20260818-191124,1787080298021,-0.0
20260818-191124,1787080298123,-0.0
20260818-191124,1787080298225,-0.0
20260818-191124,1787080298327,-0.0
20260818-191124,1787080298429,0.0
20260818-191124,1787080298531,-0.0
20260818-191124,1787080298633,-0.0
20260818-191124,1787080298735,0.0
20260818-191124,1787080298837,-0.0
20260818-191124,1787080298833,0.0
20260818-191124,1787080298939,0.0
20260818-191124,1787080299041,0.0
20260818-191124,1787080299143,0.0
20260818-191124,1787080299119,-0.0
20260818-191124,1787080299245,0.0
20260818-191124,1787080299347,-0.0
20260818-191124,1787080299284,-0.0
20260818-191124,1787080299449,0.0
20260818-191124,1787080299551,-0.0
20260818-191124,1787080299653,0.0
20260818-191124,1787080299755,0.0
20260818-191124,1787080299857,0.0
20260818-191124,1787080299843,0.0
20260818-191124,1787080299959,-0.0
20260818-191124,1787080299955,-0.0
20260818-191124,1787080300061,0.0
20260818-191124,1787080300163,-0.0
20260818-191124,1787080300265,0.0
20260818-191124,1787080300257,0.0
20260818-191124,1787080300367,0.0
20260818-191124,1787080300469,-0.0
20260818-191124,1787080300352,-0.0
20260818-191124,1787080300571,-0.0
20260818-191124,1787080300673,-0.0
20260818-191124,1787080300775,0.0
20260818-191124,1787080300877,-0.0
20260818-191124,1787080300979,-0.0
20260818-191124,1787080300904,-0.0
20260818-191124,1787080301081,0.0
20260818-191124,1787080301183,0.0
20260818-191124,1787080301285,-0.0
20260818-191124,1787080301387,-0.0
20260818-191124,1787080301489,-0.0
20260818-191124,1787080301591,-0.0
20260818-191124,1787080301545,0.0
20260818-191124,1787080301693,0.0
20260818-191124,1787080301795,-0.0
20260818-191124,1787080301897,-0.0
20260818-191124,1787080301999,0.0
20260818-191124,1787080302101,-0.0
20260818-191124,1787080302203,0.0
20260818-191124,1787080302305,-0.0
20260818-191124,1787080302217,-0.0
20260818-191124,1787080302407,-0.0
20260818-191124,1787080302509,0.0
20260818-191124,1787080302611,0.0
20260818-191124,1787080302713,-0.0
20260818-191124,1787080302815,-0.0
20260818-191124,1787080302917,-0.0
20260818-191124,1787080303019,-0.0
20260818-191124,1787080303121,-0.0
20260818-191124,1787080303065,-0.0
20260818-191124,1787080303223,0.0
20260818-191124,1787080303325,-0.0
20260818-191124,1787080303427,-0.0
20260818-191124,1787080303287,0.0
20260818-191124,1787080303529,-0.0
20260818-191124,1787080303631,0.0
20260818-191124,1787080303733,-0.0
20260818-191124,1787080303835,0.0
20260818-191124,1787080303937,0.0
20260818-191124,1787080304039,0.0
20260818-191124,1787080304141,0.0
20260818-191124,1787080304243,-0.0
20260818-191124,1787080304345,0.0
20260818-191124,1787080304218,-0.0
20260818-191124,1787080304447,-0.0
20260818-191124,1787080304549,-0.0
20260818-191124,1787080304651,0.0
20260818-191124,1787080304753,-0.0
20260818-191124,1787080304855,0.0
20260818-191124,1787080304957,0.0
20260818-191124,1787080305059,0.0
20260818-191124,1787080305161,0.0
20260818-191124,1787080305046,-0.0
20260818-191124,1787080305263,-0.0
20260818-191124,1787080305365,-0.0
20260818-191124,1787080305467,-0.0
20260818-191124,1787080305373,-0.0
20260818-191124,1787080305569,-0.0
20260818-191124,1787080305671,-0.0
20260818-191124,1787080305773,0.0
20260818-191124,1787080305875,0.0
20260818-191124,1787080305977,-0.0
20260818-191124,1787080306079,0.0
20260818-191124,1787080306181,-0.0
20260818-191124,1787080306096,-0.0
20260818-191124,1787080306283,0.0
20260818-191124,1787080306385,-0.0
20260818-191124,1787080306487,-0.0
20260818-191124,1787080306589,0.0
20260818-191124,1787080306691,0.0
20260818-191124,1787080306793,0.0
20260818-191124,1787080306895,0.0
20260818-191124,1787080306997,0.0
20260818-191124,1787080307099,-0.0
20260818-191124,1787080307201,-0.0
20260818-191124,1787080307303,-0.0
20260818-191124,1787080307405,-0.0
20260818-191124,1787080307507,0.0
20260818-191124,1787080307609,-0.0
20260818-191124,1787080307711,0.0
20260818-191124,1787080307581,0.0
20260818-191124,1787080307813,0.0
20260818-191124,1787080307915,0.0
20260818-191124,1787080308017,0.0
20260818-191124,1787080307975,-0.0
20260818-191124,1787080308049,0.0
20260818-191124,1787080308119,-0.0
20260818-191124,1787080308221,0.0
20260818-191124,1787080308088,-0.0
20260818-191124,1787080308323,0.0
20260818-191124,1787080308425,0.0
20260818-191124,1787080308527,-0.0
20260818-191124,1787080308629,-0.0
20260818-191124,1787080308731,0.0
20260818-191124,1787080308833,-0.0
20260818-191124,1787080308935,0.0
20260818-191124,1787080309037,0.0
20260818-191124,1787080309139,-0.0
20260818-191124,1787080309241,-0.0
20260818-191124,1787080309343,-0.0
20260818-191124,1787080309445,0.0
20260818-191124,1787080309334,-0.0
20260818-191124,1787080309547,0.0
20260818-191124,1787080309501,-0.0
20260818-191124,1787080309649,0.0
20260818-191124,1787080309751,0.0
20260818-191124,1787080309853,0.0
20260818-191124,1787080309955,-0.0
20260818-191124,1787080310057,0.0
20260818-191124,1787080310159,0.0
20260818-191124,1787080310261,0.0
20260818-191124,1787080310363,0.0
20260818-191124,1787080310465,-0.0
20260818-191124,1787080310567,-0.0
20260818-191124,1787080310669,0.0
20260818-191124,1787080310771,-0.0
20260818-191124,1787080310873,0.0
20260818-191124,1787080310975,0.0
20260818-191124,1787080311077,-0.0
20260818-191124,1787080311179,0.0
20260818-191124,1787080311281,-0.0
20260818-191124,1787080311383,0.0
20260818-191124,1787080311485,0.0
20260818-191124,1787080311587,0.0
20260818-191124,1787080311689,-0.0
20260818-191124,1787080311791,-0.0
20260818-191124,1787080311893,0.0
20260818-191124,1787080311995,0.0
20260818-191124,1787080312097,0.0
20260818-191124,1787080312199,-0.0
20260818-191124,1787080312301,-0.0
20260818-191124,1787080312403,-0.0
20260818-191124,1787080312505,0.0
20260818-191124,1787080312607,-0.0
20260818-191124,1787080312709,-0.0
20260818-191124,1787080312811,0.0
20260818-191124,1787080312725,-0.0
20260818-191124,1787080312913,0.0
20260818-191124,1787080313015,0.0
20260818-191124,1787080313117,0.0
20260818-191124,1787080313219,-0.0
20260818-191124,1787080313321,-0.0
20260818-191124,1787080313423,0.0
20260818-191124,1787080313525,0.0
20260818-191124,1787080313627,0.0
20260818-191124,1787080313729,-0.0
20260818-191124,1787080313831,0.0
20260818-191124,1787080313933,0.0
20260818-191124,1787080314035,0.0
20260818-191124,1787080314137,0.0
20260818-191124,1787080314239,0.0
20260818-191124,1787080314341,0.0
20260818-191124,1787080314215,-0.0
20260818-191124,1787080314443,-0.0
20260818-191124,1787080314545,-0.0
20260818-191124,1787080314647,-0.0
20260818-191124,1787080314749,-0.0
20260818-191124,1787080314851,-0.0
20260818-191124,1787080314953,-0.0
20260818-191124,1787080315055,-0.0
20260818-191124,1787080315157,0.0
20260818-191124,1787080315198,0.0
20260818-191124,1787080315259,-0.0
20260818-191124,1787080315361,0.0
20260818-191124,1787080315234,0.0
20260818-191124,1787080315463,-0.0
20260818-191124,1787080315565,-0.0
20260818-191124,1787080315667,0.0
20260818-191124,1787080315769,0.0
20260818-191124,1787080315871,0.0
20260818-191124,1787080315973,-0.0
20260818-191124,1787080316075,-0.0
20260818-191124,1787080315946,-0.0
20260818-191124,1787080316177,-0.0
20260818-191124,1787080316279,-0.0
20260818-191124,1787080316245,-0.0
20260818-191124,1787080316381,0.0
20260818-191124,1787080316483,0.0
20260818-191124,1787080316585,-0.0
20260818-191124,1787080316687,0.0
20260818-191124,1787080316610,-0.0
20260818-191124,1787080316789,-0.0
20260818-191124,1787080316891,-0.0
20260818-191124,1787080316993,0.0
20260818-191124,1787080316881,0.0
20260818-191124,1787080317095,0.0
20260818-191124,1787080317040,-0.0
20260818-191124,1787080317197,0.0
20260818-191124,1787080317299,-0.0
20260818-191124,1787080317401,0.0
20260818-191124,1787080317503,0.0
20260818-191124,1787080317559,-0.0
20260818-191124,1787080317605,0.0
20260818-191124,1787080317707,0.0
20260818-191124,1787080317624,-0.0
20260818-191124,1787080317809,0.0
20260818-191124,1787080317911,-0.0
20260818-191124,1787080318013,0.0
20260818-191124,1787080318115,0.0
20260818-191124,1787080318217,0.0
20260818-191124,1787080318319,0.0
20260818-191124,1787080318230,0.0
20260818-191124,1787080318421,-0.0
20260818-191124,1787080318523,0.0
20260818-191124,1787080318625,-0.0
20260818-191124,1787080318557,-0.0
20260818-191124,1787080318727,-0.0
20260818-191124,1787080318829,-0.0
20260818-191124,1787080318931,0.0
20260818-191124,1787080319033,-0.0
20260818-191124,1787080319135,0.0
20260818-191124,1787080319040,-0.0
20260818-191124,1787080319237,-0.0
20260818-191124,1787080319339,0.0
20260818-191124,1787080319441,-0.0
20260818-191124,1787080319543,-0.0
20260818-191124,1787080319498,0.0
20260818-191124,1787080319645,-0.0
20260818-191124,1787080319747,0.0
20260818-191124,1787080319849,-0.0
20260818-191124,1787080319951,-0.0
20260818-191124,1787080320053,0.0
20260818-191124,1787080320155,-0.0
20260818-191124,1787080320257,-0.0
20260818-191124,1787080320359,-0.0
20260818-191124,1787080320227,-0.0
20260818-191124,1787080320461,0.0
20260818-191124,1787080320563,-0.0
20260818-191124,1787080320665,0.0
20260818-191124,1787080320767,0.0
20260818-191124,1787080320869,-0.0
20260818-191124,1787080320971,0.0
20260818-191124,1787080321073,-0.0
20260818-191124,1787080321175,0.0
20260818-191124,1787080321040,-0.0
20260818-191124,1787080321277,0.0
20260818-191124,1787080321379,-0.0
20260818-191124,1787080321481,-0.0
20260818-191124,1787080321394,0.0
20260818-191124,1787080321583,0.0
20260818-191124,1787080321518,-0.0
20260818-191124,1787080321685,-0.0
20260818-191124,1787080321787,0.0
20260818-191124,1787080321889,0.0
20260818-191124,1787080321744,0.0
20260818-191124,1787080321991,0.0
20260818-191124,1787080322093,0.0
20260818-191124,1787080322052,0.0
20260818-191124,1787080322195,-0.0
20260818-191124,1787080322297,-0.0
20260818-191124,1787080322399,0.0
20260818-191124,1787080322501,0.0
20260818-191124,1787080322603,-0.0
20260818-191124,1787080322705,-0.0
20260818-191124,1787080322807,0.0
20260818-191124,1787080322761,0.0
20260818-191124,1787080322909,-0.0
20260818-191124,1787080323011,-0.0
20260818-191124,1787080322924,-0.0
20260818-191124,1787080323113,-0.0
20260818-191124,1787080323041,-0.0
20260818-191124,1787080323215,-0.0
20260818-191124,1787080323317,0.0
20260818-191124,1787080323419,-0.0
20260818-191124,1787080323521,0.0
20260818-191124,1787080323461,0.0
20260818-191124,1787080323623,-0.0
20260818-191124,1787080323725,0.0
20260818-191124,1787080323827,-0.0
20260818-191124,1787080323755,0.0
20260818-191124,1787080323929,-0.0
20260818-191124,1787080324031,0.0
20260818-191124,1787080324133,0.0
