session,ts_ms,action,score,gross_bps,exec_ret_bps,net_taker_bps,net_maker_bps,mid0,mid_target,spread_bps,qi_l1,max_favorable_bps,max_adverse_bps,time_to_peak_ms,time_to_adverse_ms
20260818-190823,1787080180005,SELL,0.5,3.1835198757509002,-0.015629468996916532,-0.8322801242490994,1.1835198757509002,64708.25,64687.649999999994,0.015454,-0.99509,3.5389614152745867,0.0,13770,0
20260818-190823,1787080180107,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986598,3.5389614152745867,0.0,13668,0
20260818-190823,1787080180209,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986603,3.5389614152745867,0.0,13566,0
20260818-190823,1787080180311,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986601,3.5389614152745867,0.0,13464,0
20260818-190823,1787080180227,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986601,3.5389614152745867,0.0,13548,0
20260818-190823,1787080180413,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986604,3.5389614152745867,0.0,13362,0
20260818-190823,1787080180515,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986018,3.5389614152745867,0.0,13260,0
20260818-190823,1787080180617,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986066,3.5389614152745867,0.0,13158,0
20260818-190823,1787080180719,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.985605,3.5389614152745867,0.0,13056,0
20260818-190823,1787080180573,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.985605,3.5389614152745867,0.0,13202,0
20260818-190823,1787080180821,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.98697,3.5389614152745867,0.0,12954,0
20260818-190823,1787080180923,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986972,3.5389614152745867,0.0,12852,0
20260818-190823,1787080180803,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986972,3.5389614152745867,0.0,12972,0
20260818-190823,1787080181025,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986769,3.5389614152745867,0.0,12750,0
20260818-190823,1787080181127,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986769,3.5389614152745867,0.0,12648,0
20260818-190823,1787080181229,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986768,3.5389614152745867,0.0,12546,0
20260818-190823,1787080181331,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986768,3.5389614152745867,0.0,12444,0
20260818-190823,1787080181433,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.98677,3.5389614152745867,0.0,12342,0
20260818-190823,1787080181535,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986823,3.5389614152745867,0.0,12240,0
20260818-190823,1787080181477,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986823,3.5389614152745867,0.0,12298,0
20260818-190823,1787080181637,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986823,3.5389614152745867,0.0,12138,0
20260818-190823,1787080181739,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986822,3.5389614152745867,0.0,12036,0
20260818-190823,1787080181841,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986771,3.5389614152745867,0.0,11934,0
20260818-190823,1787080181943,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986721,3.5389614152745867,0.0,11832,0
20260818-190823,1787080182045,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.98647,3.5389614152745867,0.0,11730,0
20260818-190823,1787080182147,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.986478,3.5389614152745867,0.0,11628,0
20260818-190823,1787080182249,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.9538,3.5389614152745867,0.0,11526,0
20260818-190823,1787080182351,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.9537,3.5389614152745867,0.0,11424,0
20260818-190823,1787080182453,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.935746,3.5389614152745867,0.0,11322,0
20260818-190823,1787080182555,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.953651,3.5389614152745867,0.0,11220,0
20260818-190823,1787080182657,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952405,3.5389614152745867,0.0,11118,0
20260818-190823,1787080182759,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934035,3.5389614152745867,0.0,11016,0
20260818-190823,1787080182861,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934035,3.5389614152745867,0.0,10914,0
20260818-190823,1787080182963,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933976,3.5389614152745867,0.0,10812,0
20260818-190823,1787080183065,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933951,3.5389614152745867,0.0,10710,0
20260818-190823,1787080183167,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933922,3.5389614152745867,0.0,10608,0
20260818-190823,1787080183269,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.953341,3.5389614152745867,0.0,10506,0
20260818-190823,1787080183211,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.953341,3.5389614152745867,0.0,10564,0
20260818-190823,1787080183371,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.953392,3.5389614152745867,0.0,10404,0
20260818-190823,1787080183473,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.953332,3.5389614152745867,0.0,10302,0
20260818-190823,1787080183575,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952831,3.5389614152745867,0.0,10200,0
20260818-190823,1787080183677,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.95253,3.5389614152745867,0.0,10098,0
20260818-190823,1787080183779,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.95248,3.5389614152745867,0.0,9996,0
20260818-190823,1787080183881,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934098,3.5389614152745867,0.0,9894,0
20260818-190823,1787080183983,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934049,3.5389614152745867,0.0,9792,0
20260818-190823,1787080184085,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934098,3.5389614152745867,0.0,9690,0
20260818-190823,1787080184187,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934078,3.5389614152745867,0.0,9588,0
20260818-190823,1787080184289,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934127,3.5389614152745867,0.0,9486,0
20260818-190823,1787080184391,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934079,3.5389614152745867,0.0,9384,0
20260818-190823,1787080184493,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952604,3.5389614152745867,0.0,9282,0
20260818-190823,1787080184595,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.9529,3.5389614152745867,0.0,9180,0
20260818-190823,1787080184697,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952909,3.5389614152745867,0.0,9078,0
20260818-190823,1787080184799,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.950625,3.5389614152745867,0.0,8976,0
20260818-190823,1787080184901,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952965,3.5389614152745867,0.0,8874,0
20260818-190823,1787080185003,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952868,3.5389614152745867,0.0,8772,0
20260818-190823,1787080185105,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.934089,3.5389614152745867,0.0,8670,0
20260818-190823,1787080185207,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.93404,3.5389614152745867,0.0,8568,0
20260818-190823,1787080185090,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.93404,3.5389614152745867,0.0,8685,0
20260818-190823,1787080185309,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933991,3.5389614152745867,0.0,8466,0
20260818-190823,1787080185411,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952405,3.5389614152745867,0.0,8364,0
20260818-190823,1787080185513,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952339,3.5389614152745867,0.0,8262,0
20260818-190823,1787080185615,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952543,3.5389614152745867,0.0,8160,0
20260818-190823,1787080185548,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952543,3.5389614152745867,0.0,8227,0
20260818-190823,1787080185717,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952593,3.5389614152745867,0.0,8058,0
20260818-190823,1787080185819,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952543,3.5389614152745867,0.0,7956,0
20260818-190823,1787080185921,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952543,3.5389614152745867,0.0,7854,0
20260818-190823,1787080186023,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952543,3.5389614152745867,0.0,7752,0
20260818-190823,1787080186125,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952555,3.5389614152745867,0.0,7650,0
20260818-190823,1787080186227,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952558,3.5389614152745867,0.0,7548,0
20260818-190823,1787080186329,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952608,3.5389614152745867,0.0,7446,0
20260818-190823,1787080186431,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952558,3.5389614152745867,0.0,7344,0
20260818-190823,1787080186488,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952558,3.5389614152745867,0.0,7287,0
20260818-190823,1787080186533,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.952099,3.5389614152745867,0.0,7242,0
20260818-190823,1787080186635,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933532,3.5389614152745867,0.0,7140,0
20260818-190823,1787080186514,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933532,3.5389614152745867,0.0,7261,0
20260818-190823,1787080186737,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.933532,3.5389614152745867,0.0,7038,0
20260818-190823,1787080186839,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.839609,3.5389614152745867,0.0,6936,0
20260818-190823,1787080186941,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.727977,3.5389614152745867,0.0,6834,0
20260818-190823,1787080187043,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.840306,3.5389614152745867,0.0,6732,0
20260818-190823,1787080186928,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.840306,3.5389614152745867,0.0,6847,0
20260818-190823,1787080187145,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.876892,3.5389614152745867,0.0,6630,0
20260818-190823,1787080187090,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.876892,3.5389614152745867,0.0,6685,0
20260818-190823,1787080187247,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.876892,3.5389614152745867,0.0,6528,0
20260818-190823,1787080187349,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.747776,3.5389614152745867,0.0,6426,0
20260818-190823,1787080187451,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.853616,3.5389614152745867,0.0,6324,0
20260818-190823,1787080187553,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.759952,3.5389614152745867,0.0,6222,0
20260818-190823,1787080187426,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.759952,3.5389614152745867,0.0,6349,0
20260818-190823,1787080187655,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.891206,3.5389614152745867,0.0,6120,0
20260818-190823,1787080187757,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.891206,3.5389614152745867,0.0,6018,0
20260818-190823,1787080187859,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.891206,3.5389614152745867,0.0,5916,0
20260818-190823,1787080187961,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.891206,3.5389614152745867,0.0,5814,0
20260818-190823,1787080188063,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.88833,3.5389614152745867,0.0,5712,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188165,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5610,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188166,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5609,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
20260818-190823,1787080188168,SELL,0.5,2.6426305764729876,-0.015629050806917608,-1.373169423527012,0.6426305764729876,64708.25,64691.149999999994,0.015454,-0.888335,3.5389614152745867,0.0,5607,0
