session,ts_ms,action,gross_bps,net_bps,cost_bps,fill_prob,filled,qi_l1,spread_bps
20260818-191124,1787080291799,SELL,-0.0,0.0,2.0,0.46224268576447997,True,-0.766441,0.015456
20260818-191124,1787080291901,SELL,-0.0,0.0,2.0,0.47669850501248,True,-0.686166,0.015456
20260818-191124,1787080292003,SELL,-0.0,-2.0,2.0,0.48511880588095996,True,-0.639407,0.015456
20260818-191124,1787080292105,SELL,-0.0,0.0,2.0,0.4850968362771199,True,-0.639529,0.015456
20260818-191124,1787080292207,SELL,-0.0,-2.0,2.0,0.48509269446656,True,-0.639552,0.015456
20260818-191124,1787080292309,SELL,-0.0,0.0,2.0,0.48509269446656,True,-0.639552,0.015456
20260818-191124,1787080292411,SELL,-0.0,0.0,2.0,0.50445349788992,True,-0.532039,0.015456
20260818-191124,1787080292513,SELL,-0.0,-2.0,2.0,0.50445349788992,True,-0.532039,0.015456
20260818-191124,1787080292615,SELL,-0.0,0.0,2.0,0.51053331563456,True,-0.498277,0.015456
20260818-191124,1787080292717,SELL,-0.0,-2.0,2.0,0.5051615674169601,True,-0.528107,0.015456
20260818-191124,1787080337455,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337456,SELL,0.4636795912200723,0.0,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080337467,SELL,0.4636795912200723,-1.5363204087799276,2.0,0.47872150935296,True,-0.674932,0.015456
20260818-191124,1787080348205,SELL,-0.0,0.0,2.0,0.50340884936187,True,-0.537807,0.015457
20260818-191124,1787080348307,SELL,-0.0,-2.0,2.0,0.5078527794498899,True,-0.513129,0.015457
20260818-191124,1787080348409,SELL,-0.0,-2.0,2.0,0.50750271055893,True,-0.515073,0.015457
20260818-191124,1787080348511,SELL,-0.0,-2.0,2.0,0.49907188476831,True,-0.561891,0.015457
20260818-191124,1787080348419,SELL,-0.0,-2.0,2.0,0.49907188476831,True,-0.561891,0.015457
20260818-191124,1787080348613,SELL,-0.0,-2.0,2.0,0.49935820654640994,True,-0.560301,0.015457
20260818-191124,1787080348715,SELL,-0.0,0.0,2.0,0.49944158200758004,True,-0.559838,0.015457
20260818-191124,1787080348817,SELL,-0.0,0.0,2.0,0.51485487757545,True,-0.474245,0.015457
20260818-191124,1787080348919,SELL,-0.0,-2.0,2.0,0.5143955021943599,True,-0.476796,0.015457
20260818-191124,1787080349021,SELL,-0.0,-2.0,2.0,0.5140872110722801,True,-0.478508,0.015457
20260818-191124,1787080348921,SELL,-0.0,-2.0,2.0,0.5140872110722801,True,-0.478508,0.015457
20260818-191124,1787080349046,SELL,-0.0,0.0,2.0,0.5140872110722801,True,-0.478508,0.015457
20260818-191124,1787080349123,SELL,-0.0,-2.0,2.0,0.51428079340653,True,-0.477433,0.015457
20260818-191124,1787080349225,SELL,-0.0,0.0,2.0,0.51427647156837,True,-0.477457,0.015457
20260818-191124,1787080349090,SELL,-0.0,-2.0,2.0,0.51427647156837,True,-0.477457,0.015457
20260818-191124,1787080349327,SELL,-0.0,-2.0,2.0,0.51427647156837,True,-0.477457,0.015457
20260818-191124,1787080349429,SELL,-0.0,-2.0,2.0,0.51455072821494,True,-0.475934,0.015457
20260818-191124,1787080349531,SELL,-0.0,-2.0,2.0,0.51476051744229,True,-0.474769,0.015457
20260818-191124,1787080349461,SELL,-0.0,0.0,2.0,0.51476051744229,True,-0.474769,0.015457
20260818-191124,1787080349633,SELL,-0.0,-2.0,2.0,0.51531929510106,True,-0.471666,0.015457
20260818-191124,1787080349735,SELL,-0.0,-2.0,2.0,0.51531929510106,True,-0.471666,0.015457
20260818-191124,1787080349837,SELL,-0.0,0.0,2.0,0.51530686981635,True,-0.471735,0.015457
20260818-191124,1787080349939,SELL,-0.0,0.0,2.0,0.51530686981635,True,-0.471735,0.015457
20260818-191124,1787080350041,SELL,-0.0,0.0,2.0,0.51530686981635,True,-0.471735,0.015457
20260818-191124,1787080350143,SELL,-0.0,-2.0,2.0,0.51547470119823,True,-0.470803,0.015457
20260818-191124,1787080350245,SELL,-0.0,0.0,2.0,0.51547470119823,True,-0.470803,0.015457
20260818-191124,1787080350347,SELL,-0.0,-2.0,2.0,0.51573473179419,True,-0.469359,0.015457
20260818-191124,1787080350449,SELL,-0.0,0.0,2.0,0.51572230650948,True,-0.469428,0.015457
20260818-191124,1787080350551,SELL,-0.0,-2.0,2.0,0.51572230650948,True,-0.469428,0.015457
20260818-191124,1787080350653,SELL,-0.0,-2.0,2.0,0.5155490728299,True,-0.47039,0.015457
20260818-191124,1787080350755,SELL,-0.0,-2.0,2.0,0.5110777711002,True,-0.49522,0.015457
20260818-191124,1787080350857,SELL,-0.0,-2.0,2.0,0.51026850690474,True,-0.499714,0.015457
20260818-191124,1787080350959,SELL,-0.0,-2.0,2.0,0.51044876357133,True,-0.498713,0.015457
20260818-191124,1787080351061,SELL,-0.0,-2.0,2.0,0.51245265586485,True,-0.487585,0.015457
20260818-191124,1787080351163,SELL,-0.0,0.0,2.0,0.5126534412627,True,-0.48647,0.015457
20260818-191124,1787080351046,SELL,-0.0,0.0,2.0,0.5126534412627,True,-0.48647,0.015457
20260818-191124,1787080351265,SELL,-0.0,-2.0,2.0,0.5121944260347899,True,-0.489019,0.015457
20260818-191124,1787080351239,SELL,-0.0,0.0,2.0,0.5121944260347899,True,-0.489019,0.015457
20260818-191124,1787080351367,SELL,-0.0,0.0,2.0,0.51228374402343,True,-0.488523,0.015457
20260818-191124,1787080351469,SELL,-0.0,-2.0,2.0,0.51197707359066,True,-0.490226,0.015457
20260818-191124,1787080351370,SELL,-0.0,0.0,2.0,0.51197707359066,True,-0.490226,0.015457
20260818-191124,1787080351571,SELL,-0.0,-2.0,2.0,0.51084205084389,True,-0.496529,0.015457
20260818-191124,1787080351526,SELL,-0.0,0.0,2.0,0.51084205084389,True,-0.496529,0.015457
20260818-191124,1787080351673,SELL,-0.0,0.0,2.0,0.51445924930722,True,-0.476442,0.015457
20260818-191124,1787080351775,SELL,-0.0,-2.0,2.0,0.5150531419010399,True,-0.473144,0.015457
20260818-191124,1787080351877,SELL,-0.0,0.0,2.0,0.5150531419010399,True,-0.473144,0.015457
20260818-191124,1787080351979,SELL,-0.0,0.0,2.0,0.51503999630997,True,-0.473217,0.015457
20260818-191124,1787080352081,SELL,-0.0,-2.0,2.0,0.49892512234745995,True,-0.562706,0.015457
20260818-191124,1787080352183,SELL,-0.0,0.0,2.0,0.51539276634978,True,-0.471258,0.015457
20260818-191124,1787080352285,SELL,-0.0,0.0,2.0,0.5148435327502799,True,-0.474308,0.015457
20260818-191124,1787080352387,SELL,-0.0,-2.0,2.0,0.5145550500530999,True,-0.47591,0.015457
20260818-191124,1787080352489,SELL,-0.0,0.0,2.0,0.51437101177812,True,-0.476932,0.015457
20260818-191124,1787080352591,SELL,-0.0,0.0,2.0,0.51493537181118,True,-0.473798,0.015457
20260818-191124,1787080352693,SELL,-0.0,-2.0,2.0,0.51511382771187,True,-0.472807,0.015457
20260818-191124,1787080352795,SELL,-0.0,-2.0,2.0,0.51418211143521,True,-0.477981,0.015457
20260818-191124,1787080352897,SELL,-0.0,-2.0,2.0,0.51390515363979,True,-0.479519,0.015457
20260818-191124,1787080352999,SELL,-0.0,0.0,2.0,0.51394477048959,True,-0.479299,0.015457
20260818-191124,1787080353101,SELL,-0.0,0.0,2.0,0.51534324528753,True,-0.471533,0.015457
20260818-191124,1787080353048,SELL,-0.0,-2.0,2.0,0.51534324528753,True,-0.471533,0.015457
20260818-191124,1787080353203,SELL,-0.0,0.0,2.0,0.51517181237385,True,-0.472485,0.015457
20260818-191124,1787080353305,SELL,-0.0,0.0,2.0,0.51533856329619,True,-0.471559,0.015457
20260818-191124,1787080353407,SELL,-0.0,0.0,2.0,0.51525950967318,True,-0.471998,0.015457
20260818-191124,1787080353509,SELL,-0.0,-2.0,2.0,0.51524618400552,True,-0.472072,0.015457
20260818-191124,1787080353611,SELL,-0.0,-2.0,2.0,0.51550963605669,True,-0.470609,0.015457
20260818-191124,1787080353713,SELL,-0.0,0.0,2.0,0.51554511114492,True,-0.470412,0.015457
20260818-191124,1787080353815,SELL,-0.0,-2.0,2.0,0.51555825673599,True,-0.470339,0.015457
20260818-191124,1787080353707,SELL,-0.0,0.0,2.0,0.51555825673599,True,-0.470339,0.015457
20260818-191124,1787080353917,SELL,-0.0,-2.0,2.0,0.51472468220088,True,-0.474968,0.015457
20260818-191124,1787080354019,SELL,-0.0,0.0,2.0,0.51487072431537,True,-0.474157,0.015457
20260818-191124,1787080354121,SELL,-0.0,-2.0,2.0,0.51455216882766,True,-0.475926,0.015457
20260818-191124,1787080354223,SELL,-0.0,0.0,2.0,0.5135250119583,True,-0.48163,0.015457
20260818-191124,1787080354325,SELL,-0.0,0.0,2.0,0.5135250119583,True,-0.48163,0.015457
20260818-191124,1787080354427,SELL,-0.0,0.0,2.0,0.5120375793249,True,-0.48989,0.015457
20260818-191124,1787080354529,SELL,-0.0,0.0,2.0,0.51185768281149,True,-0.490889,0.015457
20260818-191124,1787080354631,SELL,-0.0,-2.0,2.0,0.5131284833071199,True,-0.483832,0.015457
20260818-191124,1787080354733,SELL,-0.0,-2.0,2.0,0.5131284833071199,True,-0.483832,0.015457
20260818-191124,1787080354835,SELL,-0.0,0.0,2.0,0.5131284833071199,True,-0.483832,0.015457
20260818-191124,1787080354937,SELL,-0.0,0.0,2.0,0.5131284833071199,True,-0.483832,0.015457
20260818-191124,1787080355039,SELL,-0.0,-2.0,2.0,0.5169592526061899,True,-0.462559,0.015457
20260818-191124,1787080355141,SELL,-0.0,0.0,2.0,0.5180063979770401,True,-0.456744,0.015457
20260818-191124,1787080355047,SELL,-0.0,0.0,2.0,0.5180063979770401,True,-0.456744,0.015457
20260818-191124,1787080355243,SELL,-0.0,-2.0,2.0,0.51801954356811,True,-0.456671,0.015457
20260818-191124,1787080355345,SELL,-0.0,-2.0,2.0,0.51769054363818,True,-0.458498,0.015457
20260818-191124,1787080355651,SELL,-0.0,-2.0,2.0,0.51466777799844,True,-0.475284,0.015457
20260818-191124,1787080355753,SELL,-0.0,0.0,2.0,0.5146582339391699,True,-0.475337,0.015457
20260818-191124,1787080355855,SELL,-0.0,0.0,2.0,0.5146582339391699,True,-0.475337,0.015457
20260818-191124,1787080355957,SELL,-0.0,-2.0,2.0,0.5146582339391699,True,-0.475337,0.015457
20260818-191124,1787080356059,SELL,-0.0,-2.0,2.0,0.5146582339391699,True,-0.475337,0.015457
20260818-191124,1787080356161,SELL,-0.0,0.0,2.0,0.51792482328177,True,-0.457197,0.015457
20260818-191124,1787080356073,SELL,-0.0,-2.0,2.0,0.51792482328177,True,-0.457197,0.015457
20260818-191124,1787080356263,SELL,-0.0,0.0,2.0,0.51792482328177,True,-0.457197,0.015457
20260818-191124,1787080356365,SELL,-0.0,0.0,2.0,0.51791996121384,True,-0.457224,0.015457
20260818-191124,1787080357793,SELL,-0.0,0.0,2.0,0.50739250368585,True,-0.515685,0.015457
20260818-191124,1787080357895,SELL,-0.0,0.0,2.0,0.50739250368585,True,-0.515685,0.015457
20260818-191124,1787080357997,SELL,-0.0,0.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358099,SELL,-0.0,-2.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358201,SELL,-0.0,-2.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358303,SELL,-0.0,-2.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358405,SELL,-0.0,-2.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358507,SELL,-0.0,-2.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358609,SELL,-0.0,0.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358711,SELL,-0.0,0.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358813,SELL,-0.0,0.0,2.0,0.50736225081873,True,-0.515853,0.015457
20260818-191124,1787080358915,SELL,-0.0,0.0,2.0,0.49034303222124004,True,-0.610364,0.015457
20260818-191124,1787080359017,SELL,-0.0,-2.0,2.0,0.50895016618935,True,-0.507035,0.015457
20260818-191124,1787080359119,SELL,-0.0,-2.0,2.0,0.51074318879598,True,-0.497078,0.015457
20260818-191124,1787080359048,SELL,-0.0,0.0,2.0,0.51074318879598,True,-0.497078,0.015457
20260818-191124,1787080359221,SELL,-0.0,0.0,2.0,0.51074318879598,True,-0.497078,0.015457
20260818-191124,1787080359323,SELL,-0.0,-2.0,2.0,0.51050368693128,True,-0.498408,0.015457
20260818-191124,1787080359425,SELL,-0.0,-2.0,2.0,0.51050368693128,True,-0.498408,0.015457
20260818-191124,1787080359527,SELL,-0.0,0.0,2.0,0.51049486317837,True,-0.498457,0.015457
20260818-191124,1787080359481,SELL,-0.0,-2.0,2.0,0.51049486317837,True,-0.498457,0.015457
20260818-191124,1787080359629,SELL,-0.0,-2.0,2.0,0.5101248057859199,True,-0.500512,0.015457
20260818-191124,1787080359731,SELL,-0.0,0.0,2.0,0.5101248057859199,True,-0.500512,0.015457
20260818-191124,1787080359833,SELL,-0.0,0.0,2.0,0.51006339966873,True,-0.500853,0.015457
20260818-191124,1787080359935,SELL,-0.0,0.0,2.0,0.51006339966873,True,-0.500853,0.015457
20260818-191124,1787080360037,SELL,-0.0,-2.0,2.0,0.51006339966873,True,-0.500853,0.015457
20260818-191124,1787080360139,SELL,-0.0,-2.0,2.0,0.51006339966873,True,-0.500853,0.015457
20260818-191124,1787080360241,SELL,-0.0,-2.0,2.0,0.5104374187461599,True,-0.498776,0.015457
20260818-191124,1787080360343,SELL,-0.0,-2.0,2.0,0.51046389000489,True,-0.498629,0.015457
20260818-191124,1787080360222,SELL,-0.0,-2.0,2.0,0.51046389000489,True,-0.498629,0.015457
20260818-191124,1787080360445,SELL,-0.0,-2.0,2.0,0.51046389000489,True,-0.498629,0.015457
20260818-191124,1787080360547,SELL,-0.0,0.0,2.0,0.5103050624525101,True,-0.499511,0.015457
20260818-191124,1787080360649,SELL,-0.0,0.0,2.0,0.5102962386996001,True,-0.49956,0.015457
20260818-191124,1787080360510,SELL,-0.0,0.0,2.0,0.5102962386996001,True,-0.49956,0.015457
20260818-191124,1787080360751,SELL,-0.0,0.0,2.0,0.51058346086065,True,-0.497965,0.015457
20260818-191124,1787080360665,SELL,-0.0,-2.0,2.0,0.51058346086065,True,-0.497965,0.015457
20260818-191124,1787080360853,SELL,-0.0,-2.0,2.0,0.51058346086065,True,-0.497965,0.015457
20260818-191124,1787080360955,SELL,-0.0,0.0,2.0,0.51058346086065,True,-0.497965,0.015457
20260818-191124,1787080361026,SELL,-0.0,0.0,2.0,0.51058346086065,True,-0.497965,0.015457
20260818-191124,1787080361057,SELL,-0.0,0.0,2.0,0.5100621391326,True,-0.50086,0.015457
20260818-191124,1787080361159,SELL,-0.0,-2.0,2.0,0.50996939968875,True,-0.501375,0.015457
20260818-191124,1787080361049,SELL,-0.0,-2.0,2.0,0.50996939968875,True,-0.501375,0.015457
20260818-191124,1787080361261,SELL,-0.0,0.0,2.0,0.50996939968875,True,-0.501375,0.015457
20260818-191124,1787080361363,SELL,-0.0,-2.0,2.0,0.50996939968875,True,-0.501375,0.015457
20260818-191124,1787080361465,SELL,-0.0,0.0,2.0,0.50996939968875,True,-0.501375,0.015457
20260818-191124,1787080361567,SELL,-0.0,-2.0,2.0,0.50996939968875,True,-0.501375,0.015457
20260818-191124,1787080361669,SELL,-0.0,0.0,2.0,0.51365952917103,True,-0.480883,0.015457
20260818-191124,1787080361771,SELL,-0.0,-2.0,2.0,0.51365952917103,True,-0.480883,0.015457
20260818-191124,1787080361873,SELL,-0.0,0.0,2.0,0.51374128394289,True,-0.480429,0.015457
20260818-191124,1787080361975,SELL,-0.0,-2.0,2.0,0.51374128394289,True,-0.480429,0.015457
20260818-191124,1787080362077,SELL,-0.0,-2.0,2.0,0.51374128394289,True,-0.480429,0.015457
20260818-191124,1787080362179,SELL,-0.0,-2.0,2.0,0.51372759812205,True,-0.480505,0.015457
20260818-191124,1787080362281,SELL,-0.0,-2.0,2.0,0.51372759812205,True,-0.480505,0.015457
20260818-191124,1787080362170,SELL,-0.0,0.0,2.0,0.51372759812205,True,-0.480505,0.015457
20260818-191124,1787080362383,SELL,-0.0,-2.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362485,SELL,-0.0,0.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362377,SELL,-0.0,0.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362587,SELL,-0.0,0.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362689,SELL,-0.0,0.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362791,SELL,-0.0,-2.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362893,SELL,-0.0,-2.0,2.0,0.51368672073612,True,-0.480732,0.015457
20260818-191124,1787080362995,SELL,-0.0,0.0,2.0,0.5136730349152799,True,-0.480808,0.015457
20260818-191124,1787080363097,SELL,-0.0,-2.0,2.0,0.5141293489943399,True,-0.478274,0.015457
20260818-191124,1787080363199,SELL,-0.0,0.0,2.0,0.5141293489943399,True,-0.478274,0.015457
20260818-191124,1787080363052,SELL,-0.0,0.0,2.0,0.5141293489943399,True,-0.478274,0.015457
20260818-191124,1787080363301,SELL,-0.0,-2.0,2.0,0.51349890085275,True,-0.481775,0.015457
20260818-191124,1787080363230,SELL,-0.0,0.0,2.0,0.51349890085275,True,-0.481775,0.015457
20260818-191124,1787080363403,SELL,-0.0,-2.0,2.0,0.51349890085275,True,-0.481775,0.015457
20260818-191124,1787080363505,SELL,-0.0,-2.0,2.0,0.51349890085275,True,-0.481775,0.015457
20260818-191124,1787080363607,SELL,-0.0,-2.0,2.0,0.51331126104597,True,-0.482817,0.015457
20260818-191124,1787080363709,SELL,-0.0,-2.0,2.0,0.51331126104597,True,-0.482817,0.015457
20260818-191124,1787080363811,SELL,-0.0,0.0,2.0,0.51331126104597,True,-0.482817,0.015457
20260818-191124,1787080363913,SELL,-0.0,0.0,2.0,0.51331126104597,True,-0.482817,0.015457
20260818-191124,1787080364015,SELL,-0.0,0.0,2.0,0.51331126104597,True,-0.482817,0.015457
20260818-191124,1787080364117,SELL,-0.0,-2.0,2.0,0.51009059123382,True,-0.500702,0.015457
20260818-191124,1787080364071,SELL,-0.0,0.0,2.0,0.51009059123382,True,-0.500702,0.015457
20260818-191124,1787080364219,SELL,-0.0,0.0,2.0,0.51009059123382,True,-0.500702,0.015457
20260818-191124,1787080364321,SELL,-0.0,0.0,2.0,0.51477096188451,True,-0.474711,0.015457
20260818-191124,1787080364423,SELL,-0.0,0.0,2.0,0.51471657875433,True,-0.475013,0.015457
20260818-191124,1787080364413,SELL,-0.0,-2.0,2.0,0.51471657875433,True,-0.475013,0.015457
20260818-191124,1787080364525,SELL,-0.0,-2.0,2.0,0.5150752913216099,True,-0.473021,0.015457
20260818-191124,1787080364432,SELL,-0.0,0.0,2.0,0.5150752913216099,True,-0.473021,0.015457
20260818-191124,1787080364627,SELL,-0.0,0.0,2.0,0.514953019317,True,-0.4737,0.015457
20260818-191124,1787080364729,SELL,-0.0,-2.0,2.0,0.514953019317,True,-0.4737,0.015457
20260818-191124,1787080364831,SELL,-0.0,-2.0,2.0,0.514953019317,True,-0.4737,0.015457
20260818-191124,1787080364933,SELL,-0.0,0.0,2.0,0.514953019317,True,-0.4737,0.015457
20260818-191124,1787080365035,SELL,-0.0,0.0,2.0,0.514953019317,True,-0.4737,0.015457
20260818-191124,1787080365137,SELL,-0.0,0.0,2.0,0.51546047514762,True,-0.470882,0.015457
20260818-191124,1787080365051,SELL,-0.0,0.0,2.0,0.51546047514762,True,-0.470882,0.015457
20260818-191124,1787080365239,SELL,-0.0,0.0,2.0,0.5154185173021499,True,-0.471115,0.015457
20260818-191124,1787080365341,SELL,-0.0,0.0,2.0,0.5154185173021499,True,-0.471115,0.015457
20260818-191124,1787080365443,SELL,-0.0,-2.0,2.0,0.5154185173021499,True,-0.471115,0.015457
20260818-191124,1787080365545,SELL,-0.0,-2.0,2.0,0.5154185173021499,True,-0.471115,0.015457
20260818-191124,1787080365647,SELL,-0.0,-2.0,2.0,0.5154185173021499,True,-0.471115,0.015457
20260818-191124,1787080365749,SELL,-0.0,0.0,2.0,0.5154185173021499,True,-0.471115,0.015457
20260818-191124,1787080365851,SELL,-0.0,-2.0,2.0,0.51539402688591,True,-0.471251,0.015457
20260818-191124,1787080365953,SELL,-0.0,-2.0,2.0,0.51539402688591,True,-0.471251,0.015457
20260818-191124,1787080366055,SELL,-0.0,-2.0,2.0,0.51539402688591,True,-0.471251,0.015457
20260818-191124,1787080366157,SELL,-0.0,0.0,2.0,0.51535963225722,True,-0.471442,0.015457
20260818-191124,1787080366259,SELL,-0.0,0.0,2.0,0.51535963225722,True,-0.471442,0.015457
20260818-191124,1787080366361,SELL,-0.0,0.0,2.0,0.51841895344473,True,-0.454453,0.015457
20260818-191124,1787080366463,SELL,-0.0,0.0,2.0,0.51844560478005,True,-0.454305,0.015457
20260818-191124,1787080366565,SELL,-0.0,0.0,2.0,0.5185233978669299,True,-0.453873,0.015457
20260818-191124,1787080366667,SELL,-0.0,-2.0,2.0,0.5117247862880699,True,-0.491627,0.015457
20260818-191124,1787080366522,SELL,-0.0,0.0,2.0,0.5117247862880699,True,-0.491627,0.015457
20260818-191124,1787080366769,SELL,-0.0,-2.0,2.0,0.5115261618093,True,-0.49273,0.015457
20260818-191124,1787080366871,SELL,-0.0,-2.0,2.0,0.5115261618093,True,-0.49273,0.015457
20260818-191124,1787080366973,SELL,-0.0,-2.0,2.0,0.5115261618093,True,-0.49273,0.015457
20260818-191124,1787080367075,SELL,-0.0,0.0,2.0,0.5121654337038,True,-0.48918,0.015457
20260818-191124,1787080367177,SELL,-0.0,0.0,2.0,0.51219352565184,True,-0.489024,0.015457
20260818-191124,1787080367052,SELL,-0.0,-2.0,2.0,0.51219352565184,True,-0.489024,0.015457
20260818-191124,1787080367279,SELL,-0.0,-2.0,2.0,0.51482048294676,True,-0.474436,0.015457
20260818-191124,1787080367381,SELL,-0.0,0.0,2.0,0.51482048294676,True,-0.474436,0.015457
20260818-191124,1787080367483,SELL,-0.0,0.0,2.0,0.51182526902529,True,-0.491069,0.015457
20260818-191124,1787080367585,SELL,-0.0,0.0,2.0,0.5118430966076999,True,-0.49097,0.015457
20260818-191124,1787080367542,SELL,-0.0,0.0,2.0,0.5118430966076999,True,-0.49097,0.015457
20260818-191124,1787080367687,SELL,-0.0,0.0,2.0,0.51147682082364,True,-0.493004,0.015457
20260818-191124,1787080367789,SELL,-0.0,0.0,2.0,0.51147682082364,True,-0.493004,0.015457
20260818-191124,1787080367891,SELL,-0.0,-2.0,2.0,0.51147682082364,True,-0.493004,0.015457
20260818-191124,1787080367993,SELL,-0.0,0.0,2.0,0.51147682082364,True,-0.493004,0.015457
20260818-191124,1787080368095,SELL,-0.0,-2.0,2.0,0.5146825442788199,True,-0.475202,0.015457
20260818-191124,1787080368197,SELL,-0.0,-2.0,2.0,0.5146825442788199,True,-0.475202,0.015457
20260818-191124,1787080368299,SELL,-0.0,0.0,2.0,0.5146825442788199,True,-0.475202,0.015457
20260818-191124,1787080368401,SELL,-0.0,0.0,2.0,0.51240349495578,True,-0.487858,0.015457
20260818-191124,1787080368503,SELL,-0.0,-2.0,2.0,0.51240349495578,True,-0.487858,0.015457
20260818-191124,1787080368605,SELL,-0.0,0.0,2.0,0.51240349495578,True,-0.487858,0.015457
20260818-191124,1787080368707,SELL,-0.0,0.0,2.0,0.51303610401645,True,-0.484345,0.015457
20260818-191124,1787080368639,SELL,-0.0,-2.0,2.0,0.51303610401645,True,-0.484345,0.015457
20260818-191124,1787080368809,SELL,-0.0,-2.0,2.0,0.51303610401645,True,-0.484345,0.015457
20260818-191124,1787080368911,SELL,-0.0,-2.0,2.0,0.51303610401645,True,-0.484345,0.015457
20260818-191124,1787080369013,SELL,-0.0,0.0,2.0,0.51302277834879,True,-0.484419,0.015457
20260818-191124,1787080369115,SELL,-0.0,-2.0,2.0,0.51371301191826,True,-0.480586,0.015457
20260818-191124,1787080369039,SELL,-0.0,-2.0,2.0,0.51371301191826,True,-0.480586,0.015457
20260818-191124,1787080369217,SELL,-0.0,0.0,2.0,0.51371301191826,True,-0.480586,0.015457
20260818-191124,1787080369319,SELL,-0.0,0.0,2.0,0.51371301191826,True,-0.480586,0.015457
20260818-191124,1787080369421,SELL,-0.0,0.0,2.0,0.51688578135747,True,-0.462967,0.015457
20260818-191124,1787080369523,SELL,-0.0,0.0,2.0,0.51669526032525,True,-0.464025,0.015457
20260818-191124,1787080369625,SELL,-0.0,-2.0,2.0,0.51669526032525,True,-0.464025,0.015457
20260818-191124,1787080369727,SELL,-0.0,0.0,2.0,0.5166727507515,True,-0.46415,0.015457
20260818-191124,1787080369829,SELL,-0.0,0.0,2.0,0.5166727507515,True,-0.46415,0.015457
20260818-191124,1787080369931,SELL,-0.0,-2.0,2.0,0.51687767791092,True,-0.463012,0.015457
20260818-191124,1787080370033,SELL,-0.0,0.0,2.0,0.5172515169117601,True,-0.460936,0.015457
20260818-191124,1787080373399,SELL,-0.0,0.0,2.0,0.52071583035018,True,-0.441698,0.015457
20260818-191124,1787080373501,SELL,-0.0,-2.0,2.0,0.52071583035018,True,-0.441698,0.015457
